id,latitude,longitude,rating,order_count,total_trip
447,-7.23389199998158,112.66203799997535,3,200,1976.5999999998264
448,-7.271507999986838,112.79005699965214,2,39,351.77999999996985
449,-7.303871999991362,112.6798429999304,5,12,105.41999999999103
450,-7.328010999994736,112.6554829999919,0,85,470.64499999996684
451,-7.243034999982858,112.78918699965433,1,138,1229.303999999895
452,-7.259082999985101,112.73570499978936,4,173,689.9239999999621
453,-7.300341999990868,112.75370399974392,5,51,178.60199999999156
454,-7.338886999996256,112.78469399966568,2,17,82.77299999999462
455,-7.35758699999887,112.65272499999887,5,63,350.0909999999753
456,-7.320058999993624,112.76586099971323,1,75,274.27499999998633
457,-7.233584999981537,112.70484099986729,3,175,1673.874999999854
458,-7.33905699999628,112.72346299982027,1,146,1207.2739999998992
459,-7.248888999983676,112.77692899968528,1,20,136.61999999998937
460,-7.294644999990072,112.73991099977874,0,13,45.681999999997835
461,-7.338802999996244,112.73393899979382,3,95,685.3299999999455
462,-7.301560999991039,112.72995699980387,3,166,836.4739999999446
463,-7.2574039999848665,112.6984999998833,2,141,775.4999999999457
464,-7.3624989999995565,112.70770199986006,1,103,807.3139999999338
465,-7.26815899998637,112.71901999983149,1,51,308.7539999999772
466,-7.302239999991134,112.71029199985352,0,183,809.5919999999511
467,-7.274950999987319,112.77857299968113,3,80,310.07999999998344
468,-7.25742799998487,112.71322099984613,4,109,319.36999999998886
469,-7.294323999990027,112.71405599984402,4,42,352.29599999997043
470,-7.244741999983097,112.68186699992529,5,157,318.86699999999945
471,-7.337303999996035,112.76392499971811,5,85,272.25499999998874
472,-7.262227999985541,112.7093509998559,5,118,301.9619999999927
473,-7.268379999986401,112.73809899978332,4,106,948.3819999999189
474,-7.2603729999852815,112.7352169997906,4,41,321.5629999999736
475,-7.299010999990682,112.68662699991327,0,104,922.5839999999214
476,-7.246115999983289,112.70276299987253,5,154,891.0439999999357
477,-7.231954999981309,112.68099799992748,1,102,556.9199999999611
478,-7.251072999983982,112.75105299975061,2,174,529.48199999998
479,-7.321035999993761,112.70062799987792,0,155,1449.5599999998744
480,-7.230900999981162,112.70975099985489,1,111,592.4069999999591
481,-7.2887109999892425,112.78160499967348,3,109,985.9049999999154
482,-7.3409219999965405,112.70949099985555,4,191,722.1709999999625
483,-7.291884999989686,112.70239099987347,0,9,43.217999999997225
484,-7.3234609999941,112.68563099991579,5,31,170.71699999998805
485,-7.316559999993135,112.75044499975215,0,96,423.5519999999745
486,-7.34878799999764,112.74903499975571,1,69,140.48399999999972
487,-7.253859999984371,112.6891919999068,5,199,1438.3719999998855
488,-7.241865999982695,112.71900299983153,4,114,731.9939999999444
489,-7.351320999997994,112.72682199981179,5,130,1143.4799999999027
490,-7.246423999983332,112.70213399987412,2,168,835.6319999999449
491,-7.322762999994002,112.66176799997604,0,13,32.55199999999928
492,-7.242770999982821,112.71435799984326,5,70,410.6199999999702
493,-7.2278709999807385,112.77095899970035,2,86,351.99799999998015
494,-7.2980399999905465,112.69991899987971,1,117,382.23899999998366
495,-7.260893999985354,112.78726299965919,3,161,1128.6099999999112
496,-7.361660999999439,112.67062799995367,5,189,1361.3669999998917
497,-7.30908099999209,112.69831999988375,4,6,35.99399999999736
498,-7.2490689999837015,112.70458099986794,3,51,332.8769999999746
499,-7.339444999996334,112.77520199968964,0,106,289.59199999999146
500,-7.301313999991004,112.68583199991528,5,131,947.6539999999245
501,-7.282921999988433,112.66012399998019,0,26,241.33199999997913
502,-7.270487999986695,112.6931909998967,3,122,302.1939999999936
503,-7.316944999993189,112.7312149998007,2,24,97.27199999999456
504,-7.325807999994428,112.75104099975064,1,70,334.4599999999786
505,-7.364700999999864,112.76872699970599,2,66,438.7679999999662
506,-7.270299999986669,112.65798999998557,5,180,701.4599999999624
507,-7.360571999999287,112.73673899978675,0,36,280.43999999997703
508,-7.3454789999971775,112.6711669999523,2,67,415.26599999996904
509,-7.283027999988448,112.75801299973304,0,19,104.1389999999927
510,-7.352549999998166,112.76668799971114,4,177,1647.8699999998576
511,-7.290822999989538,112.74845299975718,2,109,561.2409999999621
512,-7.356073999998658,112.72793199980899,3,132,1171.2359999999
513,-7.267951999986341,112.67720499993706,3,155,339.2949999999968
514,-7.228712999980856,112.76871399970602,2,73,343.17299999997823
515,-7.2562879999847105,112.65679799998858,5,163,1261.945999999897
516,-7.229226999980928,112.655839999991,0,199,1440.1629999998852
517,-7.354179999998394,112.78958999965332,5,198,1771.3079999998483
518,-7.34442099999703,112.78310599966969,1,99,538.7579999999625
519,-7.30428699999142,112.6553659999922,2,157,1064.4599999999173
520,-7.363759999999733,112.67221699994965,5,95,308.179999999987
521,-7.243447999982916,112.71852599983274,3,41,105.6569999999974
522,-7.256274999984709,112.68248799992372,0,142,1156.5899999999037
523,-7.315756999993023,112.70805599985917,2,169,931.5279999999347
524,-7.35272599999819,112.76953399970395,5,42,320.8799999999739
525,-7.352426999998149,112.66403199997032,1,38,209.60799999998528
526,-7.357203999998816,112.77614899968725,2,147,1314.4739999998878
527,-7.297823999990516,112.66009899998025,4,115,764.4049999999412
528,-7.350140999997829,112.71512999984131,5,83,744.8419999999363
529,-7.273641999987136,112.69808999988433,0,159,1497.1439999998702
530,-7.341123999996569,112.78377899966799,4,0,0.0
531,-7.296096999990275,112.72084799982687,1,58,573.9679999999496
532,-7.355803999998621,112.72768199980962,2,132,1079.89199999991
533,-7.226935999980608,112.71912699983122,0,113,925.582999999923
534,-7.353855999998348,112.70451599986811,4,144,820.0799999999415
535,-7.34335199999688,112.71110199985148,1,12,106.24799999999095
536,-7.349509999997741,112.66759899996131,2,174,1036.1699999999244
537,-7.257305999984853,112.73427899979296,3,184,1779.4639999998446
538,-7.2873659999890545,112.71360099984517,5,52,226.61599999998649
539,-7.338990999996271,112.70193199987463,5,25,120.42499999999224
540,-7.240740999982537,112.76403599971783,0,139,1204.4349999998979
541,-7.235210999981764,112.77486699969049,2,80,490.3999999999636
542,-7.273261999987083,112.71788999983434,1,129,980.6579999999204
543,-7.363214999999657,112.7514559997496,5,180,1680.6599999998546
544,-7.301600999991044,112.69288199989748,0,27,109.2149999999939
545,-7.261329999985415,112.72508599981617,4,82,488.3919999999643
546,-7.297232999990434,112.65992899998068,3,103,1008.2669999999116
547,-7.308371999991991,112.69830899988378,3,90,569.5199999999571
548,-7.250787999983942,112.66026699997983,2,138,1122.491999999907
549,-7.2352689999817725,112.65811599998526,3,28,80.66799999999728
550,-7.283599999988528,112.79059999965077,4,25,185.82499999998504
551,-7.358459999998992,112.76534799971452,0,152,1033.9039999999195
552,-7.227054999980624,112.77522699968958,3,148,335.6639999999956
553,-7.250025999983835,112.66906599995761,3,89,250.17899999999204
554,-7.230946999981168,112.73335699979529,3,182,402.0379999999958
555,-7.362214999999517,112.76380299971842,5,33,265.41899999997804
556,-7.360215999999237,112.78786499965767,3,76,473.7839999999646
557,-7.3321869999953195,112.75381999974363,2,134,551.0079999999689
558,-7.235183999981761,112.69839099988357,0,115,1004.8699999999145
559,-7.266254999986104,112.77170399969847,2,114,909.7199999999249
560,-7.360601999999291,112.7812369996744,2,155,619.8449999999659
561,-7.251599999984055,112.72855099980742,0,59,321.9629999999775
562,-7.240229999982466,112.66167799997626,5,149,979.3769999999249
563,-7.238155999982176,112.77120199969974,0,82,568.6699999999555
564,-7.330951999995147,112.67551099994134,2,80,779.1999999999318
565,-7.29398899998998,112.68498499991742,4,127,1205.7379999998952
566,-7.303345999991288,112.68817599990936,4,123,781.6649999999411
567,-7.258711999985049,112.73569399978939,2,24,61.05599999999856
568,-7.320508999993687,112.7433359997701,4,96,218.11199999999712
569,-7.271049999986774,112.76327399971976,2,157,355.29099999999545
570,-7.306766999991766,112.68778799991034,3,191,1255.2519999999038
571,-7.292120999989719,112.73220999979819,2,155,572.2599999999711
572,-7.289681999989378,112.72985199980414,4,121,415.39299999998093
573,-7.336594999995936,112.74493999976605,2,56,318.19199999997727
574,-7.331813999995267,112.72299699982145,2,128,1220.4799999998938
575,-7.350201999997838,112.67614899993973,0,37,331.1129999999717
576,-7.324144999994195,112.74576099976397,3,28,121.4639999999928
577,-7.305519999991592,112.68712399991202,1,67,313.69399999998024
578,-7.256100999984684,112.6988919998823,1,82,201.47399999999587
579,-7.276982999987603,112.76091599972571,2,94,791.4799999999335
580,-7.242161999982736,112.71051099985297,1,200,1506.3999999998782
581,-7.28454299998866,112.78569699966314,4,178,1699.721999999852
582,-7.2619969999855085,112.68120199992697,4,160,1444.3199999998762
583,-7.234220999981626,112.73881299978152,3,84,381.94799999997645
584,-7.227221999980648,112.69274399989783,1,24,176.80799999998584
585,-7.265240999985962,112.72763299980974,0,138,1100.2739999999092
586,-7.296098999990275,112.75464499974154,2,199,1566.9259999998712
587,-7.228011999980758,112.65631099998981,2,34,257.58399999997914
588,-7.263231999985681,112.68943899990617,3,189,829.8989999999503
589,-7.23897299998229,112.67133799995187,4,56,205.4639999999897
590,-7.249070999983702,112.68792299991,0,139,698.8919999999537
591,-7.279819999988,112.69888299988233,3,184,1761.6159999998467
592,-7.264449999985851,112.73179599979923,4,7,69.13199999999392
593,-7.305749999991624,112.73848299978235,2,130,973.0499999999214
594,-7.238670999982248,112.65446799999447,1,47,360.3959999999707
595,-7.297055999990409,112.71183399984963,4,62,616.5899999999457
596,-7.340612999996497,112.6777039999358,2,190,1577.7599999998681
597,-7.285028999988728,112.74104499977588,5,119,441.72799999997756
598,-7.351213999997979,112.73845099978243,5,128,661.1199999999553
599,-7.240069999982444,112.7341049997934,5,150,424.0499999999863
600,-7.241736999982677,112.69290999989741,1,159,1042.8809999999203
601,-7.344108999996986,112.6578589999859,1,53,246.82099999998448
602,-7.230376999981089,112.67237699994925,2,154,929.6979999999314
603,-7.2629839999856465,112.71650399983784,4,143,322.60799999999597
604,-7.339250999996307,112.76893299970547,2,83,477.6649999999657
605,-7.2290159999808985,112.65873699998369,0,99,300.95999999998867
606,-7.363704999999725,112.78887899965511,2,10,85.95999999999273
607,-7.340445999996474,112.6634859999717,5,174,1026.0779999999252
608,-7.245443999983195,112.72165899982483,5,168,1616.4959999998591
609,-7.238839999982272,112.76594099971302,3,123,315.9869999999923
610,-7.280828999988141,112.68256699992352,1,81,364.5809999999777
611,-7.238098999982168,112.68238899992397,1,142,318.64799999999616
612,-7.357095999998801,112.68453399991856,3,58,239.6559999999864
613,-7.2269129999806045,112.67831099993427,5,164,861.6559999999412
614,-7.358480999998995,112.66936799995685,4,77,619.3879999999488
615,-7.33097399999515,112.75499399974066,1,73,368.43099999997554
616,-7.350277999997848,112.71460299984264,4,37,178.4879999999885
617,-7.344800999997083,112.76910299970504,3,148,1412.067999999877
618,-7.3491419999976895,112.66752999996149,1,173,615.3609999999703
619,-7.303531999991314,112.67454599994377,5,195,1389.56999999989
620,-7.33691399999598,112.79054399965091,1,125,342.99999999998977
621,-7.275576999987407,112.65651099998931,5,5,39.604999999996735
622,-7.299937999990812,112.70303599987184,2,96,883.1999999999239
623,-7.3500149999978115,112.7463459997625,5,51,332.21399999997465
624,-7.35794799999892,112.74392099976862,3,162,538.8119999999764
625,-7.356320999998693,112.75449299974193,3,136,465.5279999999787
626,-7.243938999982984,112.7176699998349,5,104,749.9439999999404
627,-7.251971999984107,112.71555699984023,0,132,1288.8479999998872
628,-7.263543999985725,112.69571999989031,2,44,148.45599999999334
629,-7.315015999992919,112.7389799997811,2,118,331.3439999999895
630,-7.283438999988506,112.68631099991407,1,9,46.64699999999685
631,-7.2455639999832115,112.78973199965296,1,147,771.6029999999473
632,-7.34907699999768,112.7341829997932,5,169,1041.2089999999225
633,-7.30292899999123,112.66955799995637,0,14,65.58999999999585
634,-7.267682999986303,112.68198499992499,5,69,482.65499999996206
635,-7.279904999988012,112.72869099980707,1,153,885.7169999999361
636,-7.258091999984963,112.6965549998882,5,22,79.88199999999605
637,-7.296054999990269,112.7728419996956,3,46,263.90199999998106
638,-7.273796999987158,112.66974999995588,5,146,1215.3039999998982
639,-7.311041999992364,112.6866539999132,4,100,537.7999999999628
640,-7.316479999993124,112.71317999984623,5,103,521.0769999999653
641,-7.246789999983383,112.7215509998251,2,186,920.1419999999397
642,-7.241208999982603,112.7133919998457,5,74,178.70999999999663
643,-7.287450999989066,112.66274099997358,4,145,1199.4399999998998
644,-7.233636999981544,112.66244499997433,0,165,1431.5399999998788
645,-7.272351999986956,112.66191099997567,1,135,1325.4299999998836
646,-7.363991999999765,112.69009299990452,1,173,701.1689999999608
647,-7.3644879999998345,112.77881399968052,3,92,335.7999999999833
648,-7.258008999984951,112.70029399987877,1,52,491.8679999999573
649,-7.344487999997039,112.75230399974745,0,177,1484.3219999998753
650,-7.240443999982496,112.71826599983339,5,23,61.29499999999832
651,-7.294806999990095,112.66939199995679,3,9,39.851999999997595
652,-7.348511999997601,112.72980099980427,5,170,1563.9999999998652
653,-7.299702999990779,112.77041099970174,2,146,1354.295999999883
654,-7.260015999985232,112.67802499993499,4,122,351.3599999999882
655,-7.319737999993579,112.70480099986739,1,121,335.4119999999897
656,-7.354742999998472,112.67696199993767,1,93,218.08499999999646
657,-7.2307259999811375,112.76760499970882,3,39,237.35399999998245
658,-7.229800999981008,112.77891099968028,4,82,223.69599999999343
659,-7.2546139999844765,112.66552699996654,0,189,1822.9049999998408
660,-7.273291999987087,112.6568709999884,0,37,193.47299999998683
661,-7.290710999989522,112.71016399985385,1,127,1159.1289999999003
662,-7.311475999992425,112.68598799991489,3,24,220.535999999981
663,-7.30421499999141,112.75433299974233,4,63,181.3769999999939
664,-7.291165999989586,112.76855499970642,5,137,1265.3319999998907
665,-7.287734999989106,112.76774799970846,5,81,648.9719999999463
666,-7.235256999981771,112.66676499996342,3,68,319.5319999999798
667,-7.363925999999756,112.65982999998093,5,122,398.20799999998303
668,-7.275853999987445,112.78918599965434,5,62,399.40399999996964
669,-7.321365999993807,112.7238099998194,0,118,847.0039999999327
670,-7.310059999992227,112.765950999713,5,156,731.4839999999538
671,-7.264304999985831,112.74414099976806,2,118,848.1839999999326
672,-7.239125999982312,112.77239899969672,2,156,568.9319999999717
673,-7.242938999982845,112.73142899980016,0,184,442.5199999999918
674,-7.266143999986088,112.69694399988722,2,156,1360.9439999998845
675,-7.270757999986733,112.65614699999023,5,175,1357.1249999998893
676,-7.3597589999991735,112.77435199969179,0,195,498.4199999999881
677,-7.297614999990487,112.74387999976872,5,124,1072.971999999909
678,-7.362108999999502,112.77804899968245,1,34,279.07199999997675
679,-7.298530999990615,112.72326599982077,2,199,1056.8889999999276
680,-7.34313599999685,112.71648899983788,3,41,119.2689999999959
681,-7.343127999996849,112.68912699990696,2,88,700.2159999999423
682,-7.333342999995481,112.65542199999206,4,128,1131.9039999999036
683,-7.238638999982244,112.68532699991655,1,31,99.2309999999959
684,-7.3181789999933615,112.67622799993953,5,123,648.4559999999557
685,-7.354526999998442,112.65716199998766,4,84,203.86799999999604
686,-7.321119999993773,112.67437399994421,0,188,976.4719999999338
687,-7.317773999993305,112.69506999989196,4,138,1327.9739999998842
688,-7.244284999983033,112.73584299978901,2,110,675.5099999999497
689,-7.342693999996788,112.66952999995644,3,78,561.9119999999552
690,-7.231043999981182,112.69475799989274,3,85,310.7599999999845
691,-7.333272999995471,112.7503829997523,2,47,148.66099999999398
692,-7.243064999982862,112.7738339996931,0,41,258.0539999999806
693,-7.255383999984584,112.6816259999259,4,55,433.7849999999644
694,-7.354539999998444,112.69969199988029,3,189,993.1949999999323
695,-7.2328359999814325,112.77585899968798,1,37,207.31099999998534
696,-7.239362999982345,112.71609299983888,0,153,1036.8809999999194
697,-7.314839999992895,112.72686999981167,4,60,593.6999999999479
698,-7.364645999999857,112.77334299969434,2,53,132.92399999999702
699,-7.3127199999925985,112.69974999988014,3,174,1494.8339999998739
700,-7.246220999983303,112.72033099982818,0,114,781.6979999999389
701,-7.275890999987451,112.76224399972236,5,165,766.9199999999519
702,-7.261026999985373,112.77211699969743,0,95,716.109999999942
703,-7.314407999992834,112.77051699970147,0,60,185.87999999999275
704,-7.357913999998916,112.69913999988168,4,141,1328.2199999998847
705,-7.3066459999917495,112.73458399979219,1,157,991.4549999999255
706,-7.259597999985173,112.66651599996405,1,154,624.3159999999651
707,-7.252722999984212,112.73283299979661,0,84,785.483999999932
708,-7.288660999989236,112.68719199991185,4,109,760.9289999999402
709,-7.258336999984997,112.73795999978367,0,39,380.6009999999667
710,-7.2471729999834364,112.73613399978828,5,190,659.2999999999693
711,-7.300329999990867,112.78361099966841,5,159,989.2979999999261
712,-7.265836999986045,112.66115299997759,0,123,551.0399999999664
713,-7.252505999984182,112.78977399965285,2,198,1580.0399999998697
714,-7.242341999982761,112.72497799981645,2,35,348.4949999999693
715,-7.2369859999820125,112.67738399993661,4,27,213.46199999998242
716,-7.250829999983948,112.68298499992247,5,194,629.5299999999734
717,-7.327129999994613,112.73555999978973,0,8,68.36799999999423
718,-7.284747999988689,112.67930099993177,5,107,398.78899999997964
719,-7.336815999995967,112.7268569998117,4,83,264.52099999998916
720,-7.350832999997926,112.72659599981236,4,184,708.3999999999625
721,-7.238353999982204,112.7084779998581,4,0,0.0
722,-7.244578999983074,112.65756899998664,1,30,131.99999999999207
723,-7.324242999994209,112.66310799997265,5,193,1777.1439999998468
724,-7.310233999992251,112.69310899989691,4,71,257.09099999998733
725,-7.3330739999954435,112.71060799985273,2,122,277.4279999999963
726,-7.265612999986014,112.65870499998377,2,127,421.00499999998164
727,-7.344600999997055,112.72879399980681,0,94,339.9979999999833
728,-7.258404999985006,112.77813399968224,2,147,995.9249999999228
729,-7.2743449999872345,112.76754999970896,1,125,548.7499999999671
730,-7.272044999986913,112.71184299984961,1,195,681.9149999999679
731,-7.24026099998247,112.74336199977003,0,148,925.5919999999306
732,-7.345273999997149,112.70516699986646,0,154,567.6439999999714
733,-7.304454999991443,112.67575199994073,3,160,1071.3599999999174
734,-7.2851409999887435,112.77146599969907,3,18,68.95799999999637
735,-7.317194999993224,112.65501299999309,0,113,718.7929999999457
736,-7.294320999990027,112.6808349999279,3,180,965.1599999999333
737,-7.308271999991977,112.68949399990603,3,177,1152.092999999912
738,-7.247813999983526,112.71625699983846,2,54,282.0419999999809
739,-7.234456999981659,112.76795399970794,4,94,322.2319999999852
740,-7.290826999989538,112.73916799978062,4,4,37.303999999996776
741,-7.293141999989862,112.68181499992542,3,190,907.8199999999418
742,-7.255342999984578,112.67767199993588,1,171,368.846999999997
743,-7.23153199998125,112.77126199969959,4,88,684.3759999999439
744,-7.271001999986767,112.77975099967816,3,59,319.01299999997786
745,-7.252231999984144,112.70722799986126,2,159,1012.6709999999234
746,-7.279995999988024,112.76134199972464,0,178,674.085999999965
747,-7.277725999987707,112.6882799999091,5,189,1823.4719999998408
748,-7.334388999995627,112.68180799992544,3,79,225.30799999999257
749,-7.320270999993654,112.73431699979287,5,47,305.4059999999767
750,-7.332271999995331,112.7308589998016,2,138,1205.2919999998978
751,-7.23195899998131,112.72477299981696,3,16,103.51999999999212
752,-7.292086999989714,112.67490299994287,5,20,190.8199999999834
753,-7.3417949999966625,112.74383799976883,2,26,153.34799999998884
754,-7.316471999993123,112.6914069999012,0,26,141.69999999999013
755,-7.365155999999928,112.72175399982459,3,170,1697.7899999998506
756,-7.255249999984565,112.69298099989723,3,167,1428.6849999998794
757,-7.323056999994043,112.78117099967457,2,83,197.37399999999656
758,-7.263480999985716,112.7645629997165,3,113,651.1059999999532
759,-7.244356999983043,112.78427699966673,5,79,516.4229999999604
760,-7.278126999987763,112.77962199967848,5,118,596.0179999999604
761,-7.333725999995535,112.75431899974237,0,132,669.2399999999553
762,-7.276677999987561,112.74953999975443,1,132,1074.6119999999107
763,-7.24455399998307,112.67182299995065,1,117,810.5759999999365
764,-7.240428999982494,112.78465199966578,4,188,379.7599999999996
765,-7.364345999999815,112.71662799983753,0,157,460.9519999999838
766,-7.2450339999831375,112.66838099995934,4,113,1005.6999999999141
767,-7.232293999981357,112.6739819999452,3,111,719.8349999999451
768,-7.278552999987823,112.66897299995784,1,177,1151.384999999912
769,-7.328210999994764,112.7086009998578,4,53,525.3359999999539
770,-7.29162599998965,112.68303399992234,2,131,1276.4639999998883
771,-7.293481999989909,112.73131699980044,5,50,439.39999999996263
772,-7.230661999981129,112.70600899986434,4,100,874.4999999999256
773,-7.337947999996125,112.65313999999782,1,55,204.65499999998957
774,-7.305016999991522,112.6997659998801,2,41,133.16799999999438
775,-7.295648999990212,112.7785079996813,0,115,669.5299999999515
776,-7.341402999996608,112.69720799988656,4,13,104.49399999999136
777,-7.227440999980678,112.66571399996607,4,14,100.01599999999206
778,-7.298691999990638,112.74378299976897,3,41,96.5549999999984
779,-7.306236999991692,112.70102199987693,0,72,511.2719999999595
780,-7.315058999992925,112.74246799977229,0,72,196.77599999999418
781,-7.336682999995948,112.74241799977241,4,22,158.20199999998744
782,-7.310611999992304,112.6740229999451,1,131,1177.2969999998993
783,-7.303310999991283,112.74438299976745,1,71,402.8539999999713
784,-7.261593999985452,112.77540799968912,2,39,295.89299999997604
785,-7.336655999995944,112.75962499972897,2,180,403.9199999999952
786,-7.283955999988578,112.77046099970161,3,119,309.63799999999213
787,-7.336792999995963,112.7345829997922,2,197,1875.045999999837
788,-7.267110999986223,112.69446799989348,0,40,226.59999999998382
789,-7.340080999996423,112.67064999995361,4,39,262.04099999997976
790,-7.295090999990134,112.69695899988719,3,51,117.75899999999827
791,-7.288720999989244,112.69177199990028,5,56,155.95999999999515
792,-7.2674339999862685,112.6858229999153,5,130,439.13999999998026
793,-7.233546999981532,112.65589099999087,4,123,1116.7169999999041
794,-7.318887999993461,112.71663199983752,0,99,273.04199999999173
795,-7.321725999993857,112.68283599992284,5,149,432.99399999998514
796,-7.247134999983431,112.6856639999157,0,120,1138.679999999901
797,-7.300194999990848,112.69091299990245,3,167,1270.0349999998969
798,-7.359151999999089,112.69250399989843,3,89,214.57899999999597
799,-7.290208999989452,112.72495999981649,4,200,1215.7999999999101
800,-7.304207999991409,112.71297399984675,5,109,231.6249999999985
801,-7.35150599999802,112.655842999991,1,30,216.89999999998273
802,-7.283551999988521,112.77351899969389,2,79,250.42999999998983
803,-7.244471999983059,112.73334799979531,3,58,211.2359999999895
804,-7.350959999997944,112.67222299994964,2,200,849.7999999999504
805,-7.3529049999982155,112.72948899980506,1,77,667.2819999999434
806,-7.310769999992326,112.73354699979481,0,181,600.0149999999738
807,-7.344166999996994,112.68596199991495,3,8,53.43999999999588
808,-7.250709999983931,112.68325299992179,4,11,26.069999999999553
809,-7.357215999998818,112.75051799975196,4,127,389.762999999985
810,-7.282217999988335,112.7620699997228,1,99,285.71399999999034
811,-7.273389999987101,112.75130399974998,0,16,119.80799999999033
812,-7.2803759999880775,112.6858629999152,0,196,944.7199999999391
813,-7.321711999993855,112.72377299981949,2,71,675.2809999999413
814,-7.348081999997541,112.77297099969527,3,41,196.5949999999874
815,-7.323915999994163,112.74991399975349,0,9,74.53799999999376
816,-7.2466799999833675,112.72714099981098,0,73,206.7359999999933
817,-7.236552999981952,112.74566499976422,1,40,316.159999999974
818,-7.348743999997634,112.67020699995473,2,59,560.0869999999513
819,-7.32975499999498,112.74114899977562,5,162,1201.3919999999034
820,-7.330954999995147,112.78841499965628,3,131,1018.9179999999167
821,-7.33268999999539,112.78613399966204,5,111,350.42699999998587
822,-7.238948999982287,112.65319399999768,1,118,759.2119999999423
823,-7.305246999991554,112.72636299981295,3,173,1017.7589999999261
824,-7.305983999991657,112.76405999971777,0,143,836.5499999999394
825,-7.288712999989243,112.69908899988181,4,152,1515.7439999998664
826,-7.344742999997075,112.7045989998679,0,56,211.06399999998908
827,-7.2454489999831955,112.70727899986113,3,41,380.1109999999672
828,-7.31029999999226,112.75638999973714,1,153,1487.15999999987
829,-7.308048999991946,112.73199699979872,5,106,623.3859999999546
830,-7.236986999982013,112.70084699987737,2,165,1607.7599999998592
831,-7.258048999984957,112.72406799981874,5,73,546.8429999999559
832,-7.248777999983661,112.66321999997237,2,14,92.4979999999929
833,-7.321298999993798,112.6786159999335,2,87,827.1089999999281
834,-7.283695999988542,112.68066199992833,2,40,272.9599999999788
835,-7.3248929999943,112.69274999989781,2,64,557.7599999999527
836,-7.249540999983767,112.66016699998008,4,176,1437.5679999998804
837,-7.353500999998299,112.67140099995171,1,101,662.0549999999494
838,-7.341403999996608,112.74486199976624,3,27,217.75499999998195
839,-7.301169999990984,112.72734199981048,2,19,47.19599999999899
840,-7.260885999985353,112.69082199990268,0,160,711.3599999999569
841,-7.33355199999551,112.72853999980745,2,4,29.727999999997607
842,-7.265028999985932,112.65291799999838,4,159,452.19599999998525
843,-7.329590999994957,112.71934999983065,3,198,1265.0219999999042
844,-7.24863199998364,112.6757609999407,3,166,1012.101999999925
845,-7.245522999983206,112.78448199966621,2,97,728.7609999999411
846,-7.229498999980966,112.75144099974963,2,166,909.6799999999364
847,-7.302941999991232,112.76350099971918,5,34,254.9319999999794
848,-7.321808999993869,112.6691469999574,4,137,380.1749999999883
849,-7.261272999985407,112.71033499985342,1,91,784.6929999999337
850,-7.344718999997071,112.72248599982274,1,101,385.92099999997976
851,-7.278467999987811,112.67538199994166,2,100,377.49999999998045
852,-7.351093999997962,112.66444799996927,0,178,385.36999999999676
853,-7.271363999986818,112.71963299982994,0,141,555.9629999999698
854,-7.303654999991331,112.73451199979237,0,27,172.340999999987
855,-7.232283999981355,112.70308899987171,5,145,718.3299999999529
856,-7.335511999995784,112.76463399971632,3,45,261.8099999999811
857,-7.355713999998608,112.70030099987875,0,111,321.677999999989
858,-7.229684999980992,112.66603499996526,4,8,70.23199999999403
859,-7.250948999983964,112.78806099965718,5,30,177.65999999998704
860,-7.243441999982915,112.78370699966817,4,111,456.7649999999742
861,-7.30786399999192,112.71379199984469,1,143,1003.001999999921
862,-7.297591999990484,112.7867429996605,0,129,319.14599999999325
863,-7.288391999989198,112.7347389997918,0,60,267.1199999999838
864,-7.335115999995729,112.72021599982847,3,153,1219.1039999998995
865,-7.317057999993205,112.74909499975556,5,161,1429.840999999878
866,-7.242392999982768,112.68604599991474,1,82,588.3499999999533
867,-7.321053999993763,112.72300299982143,5,93,735.8159999999394
868,-7.260173999985254,112.72378899981945,5,64,443.83999999996524
869,-7.234629999981683,112.67546199994146,2,167,597.358999999971
870,-7.328892999994859,112.6668519999632,1,119,935.5779999999231
871,-7.276629999987554,112.6685559999589,3,1,2.9129999999998994
872,-7.23274399998142,112.6995269998807,5,146,293.0219999999999
873,-7.2970239999904045,112.66727399996213,5,190,1158.2399999999143
874,-7.2737299999871485,112.77622499968706,4,81,294.59699999998537
875,-7.228690999980853,112.78820699965681,5,1,9.649999999999157
876,-7.259551999985167,112.68460499991838,3,165,860.4749999999417
877,-7.285095999988737,112.7488009997563,3,12,58.991999999996146
878,-7.365518999999979,112.75004699975315,3,144,1427.0399999998747
879,-7.364090999999779,112.66900599995776,3,167,626.5839999999678
880,-7.358310999998971,112.73700599978608,4,102,925.4459999999204
881,-7.231972999981312,112.72142499982542,2,188,878.7119999999446
882,-7.294654999990073,112.67712899993725,1,72,512.8559999999594
883,-7.288921999989272,112.65590099999085,1,188,509.6679999999853
884,-7.268963999986482,112.70290099987218,2,166,905.8619999999368
885,-7.347556999997468,112.71024099985365,5,154,765.6879999999496
886,-7.229646999980987,112.67332399994686,4,107,465.87799999997225
887,-7.324004999994176,112.75874799973118,3,176,1075.7119999999204
888,-7.2857989999888355,112.78319599966946,2,20,148.33999999998807
889,-7.315102999992932,112.65811999998525,0,161,1309.0909999998914
890,-7.2516659999840645,112.67511099994235,0,80,412.79999999997216
891,-7.244200999983021,112.73821499978303,5,56,311.24799999997805
892,-7.352169999998113,112.69305099989705,0,98,633.5699999999517
893,-7.303057999991248,112.69727499988639,0,192,1784.8319999998457
