id,latitude,longitude,rating_client
662,-7.243661999982946,112.65537499999218,1
663,-7.364779999999875,112.65846099998438,5
664,-7.354386999998423,112.657027999988,4
665,-7.31108299999237,112.7701089997025,1
666,-7.284524999988657,112.66197499997551,4
667,-7.305155999991541,112.66449699996915,4
668,-7.274873999987308,112.76925699970465,4
669,-7.2971529999904226,112.69641799988855,2
670,-7.254367999984442,112.71447499984296,2
671,-7.321484999993824,112.72587899981417,2
672,-7.283870999988566,112.67723299993699,4
673,-7.326349999994504,112.78507399966472,2
674,-7.2869289999889935,112.78109999967475,4
675,-7.257651999984901,112.72406699981875,4
676,-7.313523999992711,112.75829699973232,3
677,-7.265324999985974,112.78359299966846,1
678,-7.260550999985306,112.71289999984694,5
679,-7.31716599999322,112.71156199985032,1
680,-7.344614999997057,112.73487099979147,4
681,-7.279347999987934,112.6530289999981,4
682,-7.3291249999948915,112.7240439998188,3
683,-7.271646999986857,112.75534299973978,1
684,-7.362709999999586,112.69970299988026,2
685,-7.282728999988406,112.66387399997072,4
686,-7.2587919999850605,112.67191699995041,1
687,-7.311186999992384,112.70738199986087,5
688,-7.326113999994471,112.76145099972436,4
689,-7.357608999998873,112.75083499975116,5
690,-7.228591999980839,112.73267199979702,3
691,-7.270282999986667,112.68704899991221,2
692,-7.3648889999998906,112.76651299971158,3
693,-7.3207829999937255,112.70462199986784,5
694,-7.29620499999029,112.66352099997161,5
695,-7.233168999981479,112.7309369998014,3
696,-7.288317999989188,112.74395799976853,4
697,-7.290781999989532,112.67230799994942,3
698,-7.329008999994875,112.77320499969468,2
699,-7.347700999997488,112.70924499985617,5
700,-7.245902999983259,112.7673769997094,1
701,-7.325552999994392,112.72697999981139,3
702,-7.334875999995695,112.66757199996138,3
703,-7.2462789999833115,112.74470899976663,2
704,-7.297369999990453,112.6550099999931,3
705,-7.2350829999817465,112.69030599990398,1
706,-7.295448999990184,112.72528299981568,3
707,-7.2825439999883805,112.69177299990028,1
708,-7.278862999987866,112.76930799970452,4
709,-7.36395199999976,112.76744899970922,3
710,-7.348248999997565,112.72228699982324,4
711,-7.3603669999992585,112.6885569999084,1
712,-7.2626049999855935,112.663763999971,4
713,-7.301260999990997,112.6662989999646,1
714,-7.2662539999861036,112.69044899990362,3
715,-7.268207999986377,112.7050729998667,4
716,-7.298118999990558,112.68159999992596,5
717,-7.313193999992665,112.7880529996572,5
718,-7.3245819999942565,112.66509699996763,5
719,-7.238242999982188,112.65303899999807,3
720,-7.308683999992034,112.6553629999922,3
721,-7.246832999983389,112.6533039999974,4
722,-7.352015999998091,112.68334899992155,4
723,-7.234332999981642,112.73630799978784,3
724,-7.34764099999748,112.70370499987015,2
725,-7.270384999986681,112.71344199984557,1
726,-7.268144999986368,112.72591499981408,5
727,-7.340361999996462,112.7480449997582,2
728,-7.286731999988966,112.65981799998096,2
729,-7.339715999996372,112.70138699987601,5
730,-7.3577199999988885,112.71443099984307,5
731,-7.340829999996528,112.73105299980111,5
732,-7.332596999995377,112.75362599974412,4
733,-7.2951919999901484,112.76356899971901,1
734,-7.229426999980956,112.7533569997448,5
735,-7.301230999990993,112.65602799999053,2
736,-7.3350199999957155,112.6872879999116,3
737,-7.2363849999819285,112.74186599977381,3
738,-7.341323999996597,112.7609999997255,5
739,-7.2292159999809265,112.67799799993506,1
740,-7.236274999981913,112.70738199986087,5
741,-7.270932999986758,112.75126099975009,4
742,-7.320391999993671,112.70048299987829,1
743,-7.29241099998976,112.72725799981069,2
744,-7.321162999993779,112.78534199966404,1
745,-7.289420999989342,112.67028499995453,3
746,-7.304750999991485,112.67598999994013,1
747,-7.337571999996072,112.69082599990267,1
748,-7.332860999995414,112.74129299977525,3
749,-7.236436999981936,112.77813099968225,2
750,-7.309352999992128,112.6593679999821,1
751,-7.331653999995245,112.66761199996128,3
752,-7.233827999981571,112.67379299994568,2
753,-7.318520999993409,112.68446799991872,5
754,-7.347133999997409,112.72940299980527,2
755,-7.304558999991458,112.68616599991444,2
756,-7.319248999993511,112.70589899986462,3
757,-7.228432999980817,112.75892499973074,4
758,-7.25349099998432,112.72530599981562,5
759,-7.305209999991549,112.78043099967644,2
760,-7.315993999993056,112.69798999988458,1
761,-7.354995999998508,112.68132199992667,5
762,-7.244669999983087,112.70666699986268,4
763,-7.302976999991237,112.65514499999276,1
764,-7.351729999998051,112.67937999993157,2
765,-7.274706999987285,112.71064399985264,3
766,-7.316565999993136,112.75136599974982,4
767,-7.327632999994683,112.72378799981945,5
768,-7.281416999988223,112.72469499981716,3
769,-7.274113999987202,112.70596199986446,4
770,-7.31115399999238,112.76576099971348,4
771,-7.339103999996286,112.75290499974594,1
772,-7.270157999986649,112.76598399971292,3
773,-7.324997999994315,112.68280899992291,4
774,-7.306816999991773,112.76621299971234,1
775,-7.3016099999910455,112.75961999972898,5
776,-7.291920999989691,112.75187699974853,4
777,-7.292496999989772,112.70361799987037,4
778,-7.330706999995113,112.74524299976528,3
779,-7.227050999980624,112.69597599988967,5
780,-7.29026499998946,112.76342399971938,4
781,-7.3091529999921,112.6622179999749,2
782,-7.297795999990512,112.75968299972882,2
783,-7.294974999990118,112.66556099996646,3
784,-7.299396999990736,112.70810099985906,2
785,-7.34571299999721,112.74872899975648,2
786,-7.254845999984509,112.77726799968443,5
787,-7.2948449999901,112.67571399994083,1
788,-7.321191999993783,112.72603299981378,4
789,-7.363158999999649,112.71326899984601,3
790,-7.272363999986958,112.697030999887,4
791,-7.2775289999876795,112.65862099998398,1
792,-7.265176999985953,112.7162019998386,2
793,-7.343769999996939,112.67335499994678,2
794,-7.247160999983435,112.66216199997504,4
795,-7.254651999984482,112.78716499965944,2
796,-7.2506429999839215,112.7470989997606,1
797,-7.333065999995442,112.69235399989881,2
798,-7.2469119999834,112.67476199994323,4
799,-7.278433999987806,112.68717799991188,3
800,-7.3463019999972925,112.7730019996952,4
801,-7.333914999995561,112.6862569999142,1
802,-7.286323999988909,112.71887899983184,5
803,-7.227539999980692,112.75725099973496,2
804,-7.339933999996402,112.7792209996795,3
805,-7.230879999981159,112.74273099977162,1
806,-7.361775999999455,112.70973699985493,2
807,-7.33912999999629,112.72721999981079,3
808,-7.308930999992069,112.69931999988123,2
809,-7.239492999982363,112.70803299985923,2
810,-7.358269999998965,112.78109199967477,4
811,-7.335842999995831,112.77158699969877,1
812,-7.332811999995407,112.68618699991438,3
813,-7.333415999995491,112.67806799993488,4
814,-7.270176999986652,112.78758799965837,4
815,-7.3200599999936244,112.71491399984185,5
816,-7.3208899999937405,112.76885499970567,5
817,-7.228859999980877,112.67908699993231,4
818,-7.266291999986109,112.71225699984856,2
819,-7.309874999992201,112.78640099966137,5
820,-7.265356999985978,112.67573099994078,1
821,-7.319392999993531,112.7356109997896,2
822,-7.311399999992414,112.76696499971044,4
823,-7.358283999998967,112.77667499968592,3
824,-7.307678999991894,112.76508199971519,3
825,-7.36266499999958,112.72442699981784,1
826,-7.3475249999974634,112.70832999985848,1
827,-7.299722999990782,112.70959799985528,5
828,-7.306633999991748,112.71810899983379,3
829,-7.34699999999739,112.75588299973842,5
830,-7.265971999986064,112.74734999975996,1
831,-7.294802999990094,112.7792979996793,4
832,-7.234504999981666,112.68290599992267,5
833,-7.351215999997979,112.68062599992842,5
834,-7.3290389999948795,112.69729099988635,3
835,-7.334998999995713,112.75855199973168,4
836,-7.295732999990224,112.69079799990274,5
837,-7.320937999993747,112.74702699976078,2
838,-7.2674339999862685,112.67380099994566,2
839,-7.3464809999973175,112.7521659997478,5
840,-7.329498999994944,112.68238299992399,4
841,-7.244305999983036,112.70270099987269,2
842,-7.362213999999517,112.69267999989799,3
843,-7.304237999991413,112.65276499999877,5
844,-7.230827999981152,112.68495999991748,4
845,-7.235227999981767,112.69195599989982,2
846,-7.3232079999940645,112.68226299992429,4
847,-7.348377999997583,112.70003599987942,1
848,-7.331210999995183,112.73170699979946,4
849,-7.32654099999453,112.66723199996224,1
850,-7.323424999994095,112.71295999984679,3
851,-7.282222999988336,112.77713499968476,2
852,-7.346556999997328,112.68699199991235,5
853,-7.361557999999425,112.71543699984053,4
854,-7.333599999995517,112.68543299991629,1
855,-7.254988999984529,112.72324999982081,3
856,-7.291175999989587,112.70968999985504,2
857,-7.262128999985527,112.66231899997464,5
858,-7.299316999990725,112.78426099966677,5
859,-7.303416999991298,112.7333529997953,4
860,-7.322636999993985,112.71501099984161,2
861,-7.340691999996508,112.70890199985703,1
862,-7.316985999993195,112.76739299970936,5
863,-7.241225999982605,112.66497299996794,3
864,-7.256954999984804,112.65271699999889,3
865,-7.292614999989788,112.73680299978659,5
866,-7.3368299999959685,112.77053599970142,4
867,-7.286655999988955,112.78534699966403,3
868,-7.3097869999921885,112.68573399991553,1
869,-7.364787999999876,112.67288999994796,2
870,-7.243609999982938,112.66027999997979,3
871,-7.312778999992607,112.69583399989003,1
872,-7.3505089999978805,112.78407399966724,2
873,-7.26279299998562,112.66291199997315,3
874,-7.362904999999613,112.73542899979006,5
875,-7.273206999987075,112.7308569998016,3
876,-7.306033999991664,112.6725139999489,3
877,-7.231682999981271,112.73411799979337,3
878,-7.258687999985046,112.74421399976788,1
879,-7.261670999985463,112.72278799982197,1
880,-7.352469999998155,112.68131299992669,4
881,-7.363116999999643,112.77872199968076,2
882,-7.307923999991928,112.6928359998976,3
883,-7.308660999992031,112.66576499996594,4
884,-7.317179999993222,112.7238479998193,4
885,-7.347439999997452,112.74304999977082,3
886,-7.24948499998376,112.76486099971575,3
887,-7.247758999983518,112.69202299989965,2
888,-7.292971999989838,112.70085599987735,4
889,-7.343261999996868,112.67336399994676,2
890,-7.353217999998259,112.72239399982297,4
891,-7.345206999997139,112.67490699994286,3
892,-7.292549999989779,112.67984699993039,4
893,-7.3220319999939,112.74508199976569,4
894,-7.296968999990397,112.7754969996889,1
895,-7.252755999984217,112.78974099965293,4
896,-7.364202999999795,112.77219599969723,4
897,-7.323004999994036,112.76471299971612,2
898,-7.255991999984669,112.66722299996226,4
899,-7.269941999986619,112.7785839996811,3
900,-7.323909999994163,112.73589699978888,1
901,-7.3327659999954005,112.71389499984443,1
902,-7.288084999989155,112.74462599976684,2
903,-7.289666999989376,112.65558399999165,5
904,-7.2271489999806375,112.77584299968802,5
905,-7.274592999987269,112.77669199968588,4
906,-7.316832999993173,112.66821699995975,4
907,-7.24176399998268,112.66098299997802,5
908,-7.231546999981252,112.68202499992489,4
909,-7.324022999994178,112.78165099967336,4
910,-7.265279999985967,112.66321399997238,5
911,-7.26029199998527,112.67512199994232,3
912,-7.279139999987905,112.73555299978975,5
913,-7.253200999984279,112.76330499971968,4
914,-7.277018999987608,112.686337999914,5
915,-7.245536999983208,112.66654999996396,4
916,-7.293814999989956,112.6964799998884,3
917,-7.313503999992708,112.78861899965577,1
918,-7.240349999982483,112.77052299970146,1
919,-7.314655999992869,112.75693299973577,3
920,-7.312845999992616,112.69884299988243,1
921,-7.242198999982741,112.72136399982557,4
922,-7.33433399999562,112.75832099973226,4
923,-7.312024999992501,112.70964299985516,4
924,-7.341283999996591,112.66831099995952,3
925,-7.3404859999964795,112.75174699974886,5
926,-7.296998999990401,112.7818719996728,3
927,-7.36323999999966,112.67894599993267,2
928,-7.322980999994033,112.65361999999661,4
929,-7.283729999988546,112.70876699985737,5
930,-7.336045999995859,112.70943399985569,3
931,-7.302128999991118,112.72771999980952,2
932,-7.306182999991685,112.78493799966506,4
933,-7.238572999982234,112.77891499968027,4
934,-7.357491999998857,112.69312199989687,2
935,-7.263875999985771,112.71728499983587,3
936,-7.2714259999868265,112.78469799966567,2
937,-7.2820569999883125,112.78000699967751,2
938,-7.276547999987542,112.76222399972241,1
939,-7.307615999991885,112.68881399990775,2
940,-7.262408999985566,112.72011699982872,2
941,-7.306782999991769,112.69748399988586,5
942,-7.230115999981052,112.7116099998502,5
943,-7.252373999984163,112.75607099973794,3
944,-7.2810839999881765,112.78625399966174,1
945,-7.248642999983642,112.6565929999891,1
946,-7.242731999982816,112.76534199971454,4
947,-7.289174999989307,112.67062899995366,3
948,-7.26522899998596,112.78252999967114,2
949,-7.324936999994306,112.78044199967641,5
950,-7.35908899999908,112.76014299972766,4
951,-7.233419999981514,112.74145899977484,2
952,-7.35222099999812,112.65780399998604,4
953,-7.344605999997055,112.66969699995602,3
954,-7.337171999996016,112.71180999984969,3
955,-7.250955999983965,112.7057889998649,2
956,-7.35894399999906,112.75973799972869,2
957,-7.230069999981046,112.72700899981132,2
958,-7.324878999994298,112.78603599966229,5
959,-7.260117999985246,112.75102899975067,3
960,-7.298806999990654,112.67243099994911,2
961,-7.237345999982063,112.70002899987944,5
962,-7.241929999982704,112.78350699966867,5
963,-7.346399999997306,112.68917199990685,3
964,-7.296506999990332,112.7598489997284,3
965,-7.34199099999669,112.75202699974815,1
966,-7.257535999984885,112.7360059997886,3
967,-7.348843999997648,112.71643699983801,4
968,-7.248907999983679,112.68531299991659,1
969,-7.326270999994493,112.74980199975377,4
970,-7.249693999983789,112.68398499991994,2
971,-7.303702999991338,112.72697999981139,3
972,-7.236951999982008,112.75762799973401,1
973,-7.296924999990391,112.76525599971475,4
974,-7.320860999993736,112.75090299975099,3
975,-7.3098439999921965,112.67446899994397,2
976,-7.322068999993905,112.67689699993784,1
977,-7.261535999985444,112.6948539998925,5
978,-7.298401999990597,112.76555899971399,4
979,-7.238360999982205,112.77648999968639,3
980,-7.329308999994917,112.7166399998375,1
981,-7.312775999992606,112.70819599985882,3
982,-7.312400999992554,112.73637399978767,1
983,-7.274935999987317,112.74782599975876,3
984,-7.240819999982548,112.74682799976128,1
985,-7.2432959999828945,112.73932399978023,1
986,-7.363348999999675,112.71654599983773,4
987,-7.3517609999980555,112.73589199978889,3
988,-7.3458659999972316,112.6722799999495,3
989,-7.24040299998249,112.73162099979967,1
990,-7.364017999999769,112.78021599967698,5
991,-7.287217999989034,112.65401399999561,4
992,-7.348481999997597,112.68927399990659,4
993,-7.34084899999653,112.65535599999222,4
994,-7.265316999985973,112.71053199985292,4
995,-7.359215999999098,112.6955269998908,4
996,-7.306986999991797,112.6853899999164,4
997,-7.262466999985574,112.67347999994647,1
998,-7.263385999985703,112.71511499984135,2
999,-7.296509999990333,112.77548799968892,2
1000,-7.350452999997873,112.70466899986772,3
1001,-7.293572999989922,112.66632299996454,3
1002,-7.228831999980873,112.67301699994763,3
1003,-7.294907999990109,112.66060899997896,3
1004,-7.337860999996113,112.78106999967483,3
1005,-7.252577999984192,112.68417599991946,5
1006,-7.234277999981634,112.6948169998926,5
1007,-7.248511999983624,112.71787299983438,3
1008,-7.2496199999837785,112.73248799979748,5
1009,-7.242171999982737,112.76586199971322,3
1010,-7.254408999984448,112.7244019998179,4
1011,-7.275046999987333,112.67357499994623,2
1012,-7.235366999981786,112.76587599971319,2
1013,-7.230115999981052,112.77655699968622,4
1014,-7.338502999996202,112.73540799979011,2
1015,-7.355253999998544,112.69801999988451,1
1016,-7.288255999989179,112.6901809999043,1
1017,-7.292316999989747,112.77515199968977,4
1018,-7.335084999995725,112.7129149998469,1
1019,-7.257388999984864,112.69426499989399,1
1020,-7.3481479999975505,112.75436499974225,4
1021,-7.352352999998138,112.72726699981067,1
1022,-7.293705999989941,112.6946159998931,5
1023,-7.345120999997127,112.73259399979722,1
1024,-7.36374299999973,112.65977599998106,1
1025,-7.24662299998336,112.69954599988066,5
1026,-7.253027999984255,112.67874299993318,4
1027,-7.2940549999899895,112.7543439997423,1
1028,-7.23095799998117,112.789715999653,4
1029,-7.338869999996254,112.68454799991852,2
1030,-7.2548709999845125,112.73077299980181,5
1031,-7.246166999983296,112.7599669997281,5
1032,-7.327087999994607,112.67802999993498,2
1033,-7.316565999993136,112.73445799979251,5
1034,-7.304423999991439,112.72219499982347,1
1035,-7.3036339999913285,112.65889499998329,5
1036,-7.282379999988358,112.78402299966737,2
1037,-7.275915999987454,112.67546299994146,2
1038,-7.253896999984376,112.65355299999678,3
1039,-7.254317999984435,112.71652399983779,1
1040,-7.323576999994116,112.65539899999212,4
1041,-7.239928999982424,112.70443099986832,5
1042,-7.309998999992218,112.74592599976356,5
1043,-7.233805999981568,112.78417899966698,3
1044,-7.274932999987317,112.7573949997346,2
1045,-7.355532999998583,112.6526319999991,4
1046,-7.26665899998616,112.6816659999258,2
1047,-7.233521999981528,112.67752399993626,4
1048,-7.349515999997742,112.6793269999317,5
1049,-7.246431999983333,112.76155099972411,4
1050,-7.338712999996232,112.76362499971887,2
1051,-7.30707799999181,112.66007099998032,4
1052,-7.32718499999462,112.68208499992474,4
1053,-7.3402639999964485,112.72417099981848,4
1054,-7.237447999982077,112.76208299972276,3
1055,-7.323408999994093,112.72657399981242,1
1056,-7.2762619999875024,112.76701599971031,3
1057,-7.295625999990209,112.70042599987843,4
1058,-7.275952999987459,112.65300899999815,1
1059,-7.278653999987837,112.78714499965949,5
1060,-7.272702999987005,112.70252999987312,4
1061,-7.329087999994886,112.74069299977677,4
1062,-7.33655199999593,112.71565399983999,2
1063,-7.295292999990163,112.69974599988015,3
1064,-7.3315859999952355,112.73292299979639,1
1065,-7.233807999981568,112.72100799982647,1
1066,-7.364788999999877,112.75594699973826,3
1067,-7.341772999996659,112.7270579998112,2
1068,-7.339766999996379,112.7719299996979,2
1069,-7.29441299999004,112.66025599997985,2
1070,-7.334390999995628,112.781394999674,2
1071,-7.3214839999938235,112.72778299980936,3
1072,-7.235489999981803,112.6781389999347,3
1073,-7.341859999996672,112.71639299983812,3
1074,-7.340833999996528,112.69325099989655,4
1075,-7.363602999999711,112.71416899984374,3
1076,-7.243848999982972,112.78954399965343,5
1077,-7.344796999997082,112.72852599980749,5
1078,-7.28833599998919,112.70935499985589,4
1079,-7.232884999981439,112.76219199972249,5
1080,-7.258844999985068,112.74318599977047,3
1081,-7.36151999999942,112.69585899988996,2
1082,-7.359523999999141,112.66158899997649,3
1083,-7.283747999988549,112.78645199966124,1
1084,-7.347182999997416,112.66576299996595,3
1085,-7.243945999982985,112.70395499986952,5
1086,-7.308995999992078,112.7165609998377,3
1087,-7.302470999991166,112.66717499996238,3
1088,-7.232655999981407,112.7609219997257,1
1089,-7.269764999986594,112.72528599981567,3
1090,-7.34185099999667,112.7379449997837,5
1091,-7.303422999991299,112.6627299999736,5
1092,-7.24319499998288,112.7223449998231,5
1093,-7.328511999994806,112.66077799997854,4
1094,-7.331802999995266,112.69719599988659,5
1095,-7.32117199999378,112.76865999970616,3
1096,-7.327910999994722,112.70527699986619,3
1097,-7.324410999994233,112.71923399983095,5
1098,-7.34964899999776,112.67183699995061,1
1099,-7.227959999980751,112.75560499973912,2
1100,-7.2962939999903025,112.70435499986851,1
1101,-7.293116999989858,112.73568599978941,4
1102,-7.335257999995749,112.75713499973526,5
1103,-7.231985999981314,112.777041999685,3
1104,-7.258239999984983,112.7631369997201,2
1105,-7.259233999985122,112.69241599989866,4
1106,-7.335745999995817,112.75816199973266,5
1107,-7.334186999995599,112.7102209998537,2
1108,-7.257561999984889,112.6614629999768,1
1109,-7.323943999994167,112.73309799979594,4
1110,-7.23911099998231,112.66094199997812,5
1111,-7.3510239999979525,112.70312899987161,1
1112,-7.254918999984519,112.7014289998759,3
1113,-7.357327999998834,112.67181399995067,2
1114,-7.358453999998991,112.66358699997144,1
1115,-7.335495999995782,112.7261029998136,4
1116,-7.348258999997566,112.76009699972778,3
1117,-7.333084999995445,112.66837199995936,2
1118,-7.279955999988019,112.7205609998276,3
1119,-7.312053999992505,112.78450899966614,4
1120,-7.333379999995486,112.74865999975665,2
1121,-7.333256999995469,112.71433199984332,3
1122,-7.31809799999335,112.76370599971867,5
1123,-7.284709999988683,112.72579199981439,2
1124,-7.270907999986754,112.67842399993398,2
1125,-7.233424999981515,112.66150099997671,1
1126,-7.364379999999819,112.75069499975152,5
1127,-7.277238999987639,112.68657099991341,5
1128,-7.317225999993228,112.78355199966856,2
1129,-7.353188999998255,112.7508589997511,5
1130,-7.35751599999886,112.7546609997415,3
1131,-7.243791999982964,112.6977039998853,4
1132,-7.235954999981868,112.73784899978395,2
1133,-7.283831999988561,112.69551199989084,2
1134,-7.258997999985089,112.67848699993382,4
1135,-7.3299689999950095,112.66531399996708,1
1136,-7.284486999988652,112.65810799998528,2
1137,-7.317445999993259,112.7904679996511,2
1138,-7.318792999993447,112.65510799999285,4
1139,-7.24590799998326,112.69363599989558,2
1140,-7.338077999996143,112.77458099969121,1
1141,-7.276554999987543,112.66066099997883,1
1142,-7.274594999987269,112.68339099992144,4
1143,-7.294303999990024,112.76399299971794,1
1144,-7.343962999996966,112.71757399983514,3
1145,-7.23596699998187,112.70345699987078,4
1146,-7.2860709999888735,112.73322099979563,3
1147,-7.33819799999616,112.7513739997498,5
1148,-7.32531999999436,112.72607899981367,2
1149,-7.36051899999928,112.6613489999771,4
1150,-7.249928999983822,112.73640999978758,3
1151,-7.245776999983241,112.74141199977495,2
1152,-7.33455299999565,112.70913599985644,2
1153,-7.334136999995592,112.66235299997456,4
1154,-7.250626999983919,112.74433899976756,5
1155,-7.240241999982468,112.72379899981942,4
1156,-7.301729999991062,112.73564099978952,3
1157,-7.356106999998663,112.68503499991729,2
1158,-7.336599999995936,112.6527909999987,4
1159,-7.273875999987169,112.70448299986819,2
1160,-7.300373999990873,112.75127399975005,3
1161,-7.351999999998089,112.67187499995052,2
1162,-7.362297999999528,112.72220699982344,2
1163,-7.346279999997289,112.7670589997102,3
1164,-7.229277999980935,112.760800999726,1
1165,-7.253152999984272,112.67888899993281,2
1166,-7.284908999988711,112.66312299997261,3
1167,-7.241243999982608,112.70647799986315,5
1168,-7.296374999990314,112.75235299974733,4
1169,-7.340575999996492,112.65406199999549,2
1170,-7.282048999988311,112.72809899980857,3
1171,-7.361533999999422,112.72482099981684,2
1172,-7.273913999987174,112.74898999975582,2
1173,-7.349237999997703,112.71888499983183,5
1174,-7.277861999987726,112.78110899967473,4
1175,-7.3262059999944835,112.77252999969639,2
1176,-7.228295999980798,112.78630299966161,3
1177,-7.3134489999927,112.73217399979828,3
1178,-7.318903999993463,112.65393299999582,3
1179,-7.295767999990229,112.69773899988522,3
1180,-7.331998999995293,112.78646299966121,4
1181,-7.270038999986633,112.66599399996537,1
1182,-7.233018999981458,112.68528899991665,4
1183,-7.330484999995082,112.76583799971328,1
1184,-7.32296299999403,112.7135089998454,2
1185,-7.354711999998468,112.67775499993567,5
1186,-7.284773999988692,112.75689399973587,2
1187,-7.264642999985878,112.68327599992173,3
1188,-7.22988299998102,112.66750399996155,2
1189,-7.3341399999955925,112.71132099985093,5
1190,-7.316817999993171,112.78370199966818,2
1191,-7.227444999980679,112.77781599968304,3
1192,-7.2804549999880885,112.74014799977815,5
1193,-7.2962439999902955,112.68417299991947,2
1194,-7.248318999983597,112.6783789999341,4
1195,-7.236058999981883,112.74085299977637,3
1196,-7.357882999998911,112.76077699972606,2
1197,-7.335449999995776,112.73467099979197,5
1198,-7.305969999991655,112.78117099967457,4
1199,-7.340876999996534,112.66482199996832,3
1200,-7.232111999981331,112.68938099990632,4
1201,-7.359817999999182,112.71103799985164,5
1202,-7.298074999990551,112.76027399972733,5
1203,-7.253862999984372,112.66026799997982,4
1204,-7.264953999985922,112.74972099975398,1
1205,-7.2866429999889535,112.65575299999122,3
1206,-7.265922999986057,112.69220699989918,3
1207,-7.267125999986225,112.77943699967895,1
1208,-7.242177999982738,112.74339899976994,1
1209,-7.36431399999981,112.69151499990093,4
1210,-7.2895619999893615,112.74871799975651,2
1211,-7.2914789999896295,112.7736739996935,4
1212,-7.298839999990658,112.69998099987956,2
1213,-7.364621999999853,112.68738499991136,4
1214,-7.257936999984941,112.67974999993064,5
1215,-7.342477999996758,112.76992299970297,5
1216,-7.274461999987251,112.70129599987624,5
1217,-7.257056999984818,112.69688299988738,1
1218,-7.313832999992754,112.6743369999443,5
1219,-7.306947999991792,112.6859799999149,4
1220,-7.332933999995424,112.70452499986808,4
1221,-7.256103999984685,112.71888599983183,5
1222,-7.350525999997883,112.70343599987083,1
1223,-7.319692999993573,112.78486899966524,5
1224,-7.239288999982334,112.70151199987569,2
1225,-7.335464999995778,112.69958599988055,3
1226,-7.316045999993063,112.7301059998035,3
1227,-7.307187999991825,112.75507999974045,2
1228,-7.259946999985222,112.7804469996764,3
1229,-7.31394599999277,112.70196399987455,1
1230,-7.297110999990417,112.65313999999782,3
1231,-7.242676999982808,112.72173699982463,3
1232,-7.286554999988941,112.77489799969041,1
1233,-7.274634999987275,112.66002499998044,5
1234,-7.360920999999336,112.7289549998064,4
1235,-7.245893999983258,112.68560299991586,2
1236,-7.317832999993313,112.76302999972037,4
1237,-7.286265999988901,112.76340599971942,2
1238,-7.281532999988239,112.77076799970084,5
1239,-7.274081999987198,112.73147199980005,2
1240,-7.229783999981006,112.68890299990753,1
1241,-7.298229999990573,112.65293299999834,1
1242,-7.363409999999684,112.72591199981409,2
1243,-7.3037699999913475,112.73066699980208,2
1244,-7.24268899998281,112.7244029998179,2
1245,-7.2298669999810175,112.78174699967312,5
1246,-7.357684999998884,112.70561499986533,5
1247,-7.306514999991731,112.65635999998969,1
1248,-7.267713999986308,112.76031099972724,5
1249,-7.235384999981789,112.75831799973227,3
1250,-7.34735499999744,112.69409699989441,1
1251,-7.350339999997857,112.7044789998682,4
1252,-7.234039999981601,112.73684399978649,5
1253,-7.3288169999948485,112.65313499999783,2
1254,-7.353136999998248,112.76667199971118,1
1255,-7.264157999985811,112.72433199981808,3
1256,-7.344731999997073,112.75350599974442,4
1257,-7.356126999998666,112.7868249996603,1
1258,-7.291931999989693,112.68318299992197,3
1259,-7.266193999986095,112.77330699969443,1
1260,-7.2733789999870995,112.67287699994799,4
1261,-7.27896399998788,112.66257099997401,1
1262,-7.25442599998445,112.74040799977749,3
1263,-7.228747999980861,112.69748899988585,3
1264,-7.241001999982574,112.68864499990818,2
1265,-7.348113999997546,112.7367599997867,5
1266,-7.315776999993026,112.66222099997489,4
1267,-7.365058999999914,112.78441899966637,3
1268,-7.314490999992846,112.66660099996383,3
1269,-7.2846759999886785,112.66089199997825,2
1270,-7.2454829999832,112.6952479998915,4
1271,-7.332172999995318,112.74929699975505,3
1272,-7.262950999985642,112.65747899998686,1
1273,-7.228529999980831,112.69935499988114,3
1274,-7.239378999982347,112.77634399968676,1
1275,-7.3223139999939395,112.66437599996945,1
1276,-7.237703999982113,112.69925499988139,4
1277,-7.237647999982105,112.7278869998091,2
1278,-7.288857999989263,112.7111729998513,3
1279,-7.307679999991894,112.68916699990686,4
1280,-7.348009999997531,112.74109799977575,1
1281,-7.241378999982627,112.73312799979587,2
1282,-7.347108999997405,112.76062799972644,4
1283,-7.262917999985637,112.68975399990538,1
1284,-7.236091999981888,112.68734499991146,2
1285,-7.2406989999825315,112.69469299989291,1
1286,-7.344936999997102,112.72577299981444,1
1287,-7.3452429999971445,112.7011509998766,4
1288,-7.2985189999906135,112.66858499995882,1
1289,-7.354649999998459,112.6859839999149,3
1290,-7.269777999986596,112.66288799997321,1
1291,-7.2483429999836,112.73631199978783,1
1292,-7.344394999997026,112.7775569996837,3
1293,-7.316677999993152,112.69843999988345,5
1294,-7.294734999990085,112.69119999990173,4
1295,-7.237606999982099,112.68632699991403,3
1296,-7.273961999987181,112.72431299981812,3
1297,-7.300536999990896,112.704164999869,5
1298,-7.3275649999946735,112.76642899971179,4
1299,-7.302525999991174,112.78995799965239,3
1300,-7.260451999985293,112.72985799980412,4
1301,-7.329934999995005,112.76929899970455,3
1302,-7.2902199999894535,112.73566699978946,3
1303,-7.351921999998078,112.78120699967448,4
1304,-7.286526999988937,112.67766899993589,5
1305,-7.250694999983929,112.74645199976223,3
1306,-7.2379729999821505,112.78379299966795,5
1307,-7.278049999987752,112.73575999978922,5
1308,-7.271607999986852,112.67414399994479,5
1309,-7.327678999994689,112.68497299991745,1
